"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1327","RT @berkahlangitram: GA pulsa telkomsel 25k utk 1 pemenang
Rt dan follow
Diumumkan kl rame
Flop gpp",FALSE,0,NA,2019-10-19 08:18:05,FALSE,NA,"1185470159021953026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deny1927",83,TRUE,FALSE,NA,NA
"1328","@Telkomsel Mau isi paket, tapi gagal terus kak. Padahal pulsa mencukupi",FALSE,0,"Telkomsel",2019-10-19 08:17:24,FALSE,"1185468323296735232","1185469988225708035","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EkaMulyaM",0,FALSE,FALSE,NA,NA
"1329","@Rochfasingga Keterangan sinyal (2G, 3G/WCDMA, 4G/LTE) serta jumlah bar,
4. Waktu tanggal mulai berkendala, dan
5.… https://t.co/SdvB6pqMup",FALSE,0,"Rochfasingga",2019-10-19 08:17:03,TRUE,"1185468448580820994","1185469899289722880","534335751","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1330","@Rochfasingga Hai, Kak. Maaf ya udah bikin ga nyaman, perihal internet lambat apakah benar di nomor 628132574xxxx?… https://t.co/L7ikWXLxmu",FALSE,0,"Rochfasingga",2019-10-19 08:17:03,TRUE,"1185468448580820994","1185469897825849345","534335751","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1331","RT @TelkomIndonesia: Ketika ada seseorang menghina, itu adalah sebuah pujian bahwa selama ini mereka menghabiskan banyak waktu untuk memiki…",FALSE,0,NA,2019-10-19 08:17:02,FALSE,NA,"1185469892880781312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davinarafiah",185,TRUE,FALSE,NA,NA
"1332","Suka maen FREE FIRE? dan ngerasa jago?
Coba ikutan DUNIA GAMES GOLDEN TICKET dari 
@Telkomsel ,menangkan total hadi… https://t.co/VALrmBUf8d",FALSE,0,NA,2019-10-19 08:17:01,TRUE,NA,"1185469889231777792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","radiosushifm",0,FALSE,FALSE,NA,NA
"1333","@fllsnjeff @ndajung Telkomsel.

Sehat terus kamuu, semoga kamu baik-baik aja aamiin 💚",FALSE,0,"fllsnjeff",2019-10-19 08:15:02,FALSE,"1185460717278777344","1185469389484654594","1090055694164779008","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bebebnyahaechan",0,FALSE,FALSE,NA,NA
"1334","@Telkomsel @EkaMulyaM Mau paketin kuota di app mytelkomsel tp knp gagal terus ya? https://t.co/kpwxQO7E0B",FALSE,0,"Telkomsel",2019-10-19 08:14:51,FALSE,"1185468323296735232","1185469346362953729","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vrvnc1009",0,FALSE,FALSE,NA,NA
"1335","@_QG_ Hai, Kak. Mohon berkenan untuk menunggu jawaban atau 
interaksi selanjutnya via DM ya Kak. Makasih :)",FALSE,0,"_QG_",2019-10-19 08:14:42,FALSE,"1185468687618203648","1185469308714942465","52136801","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1336","@jumeong Telkomsel ayo mutualan https://t.co/BKwVm55WXd",FALSE,1,"jumeong",2019-10-19 08:14:35,FALSE,"1185463923182432257","1185469277467316224","938938678155415552","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","babyjeongwoo",0,FALSE,FALSE,NA,NA
"1337","@Telkomsel Lemot kak...😭 [jangan gara2 pelantikan besok jd lemot ya kak]",FALSE,0,"Telkomsel",2019-10-19 08:13:50,FALSE,"1185467491545309184","1185469090153943040","255409050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wibisonobagus",0,FALSE,FALSE,NA,NA
"1338","@ronnxemo Baik, Kak Oni. Mohon tunggu interaksi selanjutnya via DM ya. Tks :) -Gaby",FALSE,0,"ronnxemo",2019-10-19 08:13:47,FALSE,"1185468703862714369","1185469077805912064","783842245711507456","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1339","RT @TelkomIndonesia: Ketika ada seseorang menghina, itu adalah sebuah pujian bahwa selama ini mereka menghabiskan banyak waktu untuk memiki…",FALSE,0,NA,2019-10-19 08:13:34,FALSE,NA,"1185469021669359617",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dwi_Setianto",185,TRUE,FALSE,NA,NA
"1340","RT @TelkomIndonesia: Ketika ada seseorang menghina, itu adalah sebuah pujian bahwa selama ini mereka menghabiskan banyak waktu untuk memiki…",FALSE,0,NA,2019-10-19 08:12:32,FALSE,NA,"1185468760661975040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arai_Zalfa",185,TRUE,FALSE,NA,NA
"1341","@Telkomsel cek dm min",FALSE,0,"Telkomsel",2019-10-19 08:12:18,FALSE,NA,"1185468703862714369","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronnxemo",0,FALSE,FALSE,NA,NA
"1342","@Telkomsel ngga bisa top up kuota nih kak, mohon bantuannya. kasian customer saya https://t.co/aTX3D2Feyy",FALSE,0,"Telkomsel",2019-10-19 08:12:15,FALSE,NA,"1185468690579386368","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kariispecial",0,FALSE,FALSE,NA,NA
"1343","@Telkomsel Baik, sudah saya DM ya.",FALSE,0,"Telkomsel",2019-10-19 08:12:14,FALSE,"1185468219580006403","1185468687618203648","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_QG_",0,FALSE,FALSE,NA,NA
"1344","@woelansu @Asshhiiaappp @itseen4 @Telkomsel Cara dapatnya ? 
Itu app atau apa ya ?",FALSE,0,"woelansu",2019-10-19 08:12:10,FALSE,"1185310475816296448","1185468670887133184","570010797","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nurisr_a",0,FALSE,FALSE,NA,NA
"1345","@zvantetae_ Telkomsel , semoga kakak betah dan lancar segala urusannya Aamiin🙏💜💜",FALSE,0,"zvantetae_",2019-10-19 08:11:17,FALSE,"1185349907235737600","1185468449570484224","702057626733924352","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Negaranawa",0,FALSE,FALSE,NA,NA
"1346","@EkaMulyaM Hai, Kak Eka. Terkait gangguan yang dikeluhkan, bisa dijelaskan lebih detail agar mimin bisa bantu cek l… https://t.co/OxRaQFpc96",FALSE,0,"EkaMulyaM",2019-10-19 08:10:47,TRUE,"1185467680188297216","1185468323296735232","631183959","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1347","@_QG_ Hai, Kak. Mengenai berhenti berlangganan paket Ekstra Kuota di kartuHalo, dapat dibantu melalui kami Kak. Yuk… https://t.co/LJ76KwzCqk",FALSE,0,"_QG_",2019-10-19 08:10:23,TRUE,"1185466775988649984","1185468219580006403","52136801","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1348","RT @berkahlangitram: GA pulsa telkomsel 25k utk 1 pemenang
Rt dan follow
Diumumkan kl rame
Flop gpp",FALSE,0,NA,2019-10-19 08:10:07,FALSE,NA,"1185468154593464320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Negaranawa",83,TRUE,FALSE,NA,NA
"1349","@saiyan9999 Hai, Kak. Maaf jadi ga nyaman ya. Untuk kendala tidak ada sinyal, yuk diinfokan via DM agar bisa mimin… https://t.co/MMMuOQ3GmI",FALSE,0,"saiyan9999",2019-10-19 08:09:59,TRUE,"1185467372989083648","1185468120506351617","1063097597437501441","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1350","@artefuc Telkomsel

AKU MABOK HANGYUL BYE:((",FALSE,0,"artefuc",2019-10-19 08:09:52,FALSE,"1185454459494649856","1185468093050449922","1009813525164797952","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dindaheree",0,FALSE,FALSE,NA,NA
"1351","@assfess @urmochaccino Ss survei sinyal telkomsel wkwkwk https://t.co/nCLewdn2tX",FALSE,0,"assfess",2019-10-19 08:09:48,FALSE,"1185102812717420544","1185468072984895488","1020233679426138112","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","temennyaandre",0,FALSE,FALSE,NA,NA
"1352","@angga_ajoes Jumlah sinyal atau bar yang didapat,
4. Apakah ada nomor lain yang berkendala sama. Makasih. :) -Alya… https://t.co/FpeDN3RzWU",FALSE,0,"angga_ajoes",2019-10-19 08:09:17,TRUE,"1185466691456659456","1185467945201221632","70339723","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1353","@angga_ajoes Hai, Kak Angga. Maaf banget nih, udah bikin ga nyaman. Buat kendala jaringan ga stabil yang bikin akse… https://t.co/s1oa88Nq9d",FALSE,0,"angga_ajoes",2019-10-19 08:09:17,TRUE,"1185466691456659456","1185467943724830720","70339723","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1354","@Dikadikadika9 Penukaran/redeem voucher  hanya bisa dilakukan  pada aplikasi ShellFire, pastikan Kakak mengunduh ap… https://t.co/vJw7XRjzkt",FALSE,0,"Dikadikadika9",2019-10-19 08:08:44,TRUE,"1185464145761538049","1185467807682588672","1007119924710465536","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1355","@Dikadikadika9 Hai, Kak Dika. Terkait informasi penggunaan voucher game ShellFire, silakan untuk melakukan penukara… https://t.co/rS7lPOfcwC",FALSE,0,"Dikadikadika9",2019-10-19 08:08:44,TRUE,"1185464145761538049","1185467806101323776","1007119924710465536","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1356","@Telkomsel Telkomsel gangguan yaa kak?",FALSE,0,"Telkomsel",2019-10-19 08:08:14,FALSE,NA,"1185467680188297216","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EkaMulyaM",0,FALSE,FALSE,NA,NA
"1357","@wibisonobagus Hai, Kak Wibisono. Makasih udah tetap menggunakan produk dan layanan Telkomsel. Jika ada hal lain ya… https://t.co/Y4SvIETchH",FALSE,0,"wibisonobagus",2019-10-19 08:07:29,TRUE,"1185466339541975041","1185467491545309184","151697426","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1358","@Telkomsel kenapa sim card saya tiba2 tidak terbaca alias no sim di hp sayaa? padahal tadi pagi bisa2 saja! tolong… https://t.co/dkqQO2Wp4B",FALSE,0,"Telkomsel",2019-10-19 08:07:01,TRUE,"1185467013537456128","1185467372989083648","255409050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saiyan9999",0,FALSE,FALSE,NA,NA
"1359","@flupgrlxs Baik, Kak. Mimin cek sudah ada interaksi via DM, mohon tunggu untuk jawaban selanjutnya via DM yah Kak. Makasih :) -Elvan",FALSE,0,"flupgrlxs",2019-10-19 08:06:42,FALSE,"1185466324127866880","1185467292794011648","1479450571","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1360","@retaHW08 Hai, Kak Reta. Apa ada yang bisa mimin bantu seputar produk dan layanan Telkomsel ? Tks :) -Gaby",FALSE,0,"retaHW08",2019-10-19 08:05:35,FALSE,"1185466509549690882","1185467013537456128","952787622602063872","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1361","@Telkomsel jgn lama"" ya. Nunggu itu menyakitkan. 😩",FALSE,0,"Telkomsel",2019-10-19 08:05:01,FALSE,"1185466702529585154","1185466870951841792","255409050","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","siloprasetiawan",0,FALSE,FALSE,NA,NA
"1362","@retaHW08 Hai, Kak Reta. Apakah ada yang bisa dibantu seputar produk dan layanan Telkomsel? :) -Jazz",FALSE,0,"retaHW08",2019-10-19 08:04:47,FALSE,"1185466627950690305","1185466813607333888","952787622602063872","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1363","@Telkomsel hi, bagaimana csrs berhenti berlangganan paket extra kuota 2gb ya?",FALSE,0,"Telkomsel",2019-10-19 08:04:38,FALSE,NA,"1185466775988649984","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_QG_",0,FALSE,FALSE,NA,NA
"1364","@siloprasetiawan Oke, Kak Silo. Silakan menunggu interaksi selanjutnya melalui DM ya. Makasih :) -Alfi",FALSE,0,"siloprasetiawan",2019-10-19 08:04:21,FALSE,"1185466439391571968","1185466702529585154","822642558","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1365","Info dong...
Apakah @Telkomsel sedang mengalami gangguan???
Beberapa hari belakangan ini signal seperti sedang down… https://t.co/RBVX6V5iit",FALSE,0,NA,2019-10-19 08:04:18,TRUE,NA,"1185466691456659456",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","angga_ajoes",0,FALSE,FALSE,NA,NA
"1366","@jumeong Telkomsel
Skuyyy mutualan https://t.co/Q7cxh7fT36",FALSE,0,"jumeong",2019-10-19 08:03:28,FALSE,"1185463923182432257","1185466482269908992","938938678155415552","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","budaklapark",0,FALSE,FALSE,NA,NA
"1367","@Telkomsel Sudah di DM ya.",FALSE,0,"Telkomsel",2019-10-19 08:03:18,FALSE,"1185464396580962309","1185466439391571968","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siloprasetiawan",0,FALSE,FALSE,NA,NA
"1368","@Telkomsel lemot kenapa yaa? ~ jangan minta data ane y mbak Vero, dlu udah pernah diminta, tetep lemot juga 😩 [tapi… https://t.co/DlASgne2YF",FALSE,0,"Telkomsel",2019-10-19 08:02:54,TRUE,NA,"1185466339541975041","255409050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wibisonobagus",0,FALSE,FALSE,NA,NA
"1369","@Telkomsel mana drtd gadirespon2,keburu pulsa sy ilang semua dah",FALSE,0,"Telkomsel",2019-10-19 08:02:51,FALSE,"1185466235279904768","1185466324127866880","255409050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flupgrlxs",0,FALSE,FALSE,NA,NA
"1370","@flupgrlxs Baik, Kak. Mohon tunggu interaksi selanjutnya via DM ya. Tks :) -Gaby",FALSE,0,"flupgrlxs",2019-10-19 08:02:30,FALSE,"1185465763286511618","1185466235279904768","1479450571","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1371","@wishmeluckman Sore, Kak. Waah mimin ikut seneng nih Kak, selamat ya. Jika ada yang ingin ditanyakan seputar produk… https://t.co/n5feCGlULY",FALSE,0,"wishmeluckman",2019-10-19 08:01:55,TRUE,"1185465360310386690","1185466090882625537","79951240","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1372","@Telkomsel kak gmn ya kelanjutannya?malah pulsanya kesedot trs pdhl data sy off in,trs gmn ya?????",FALSE,0,"Telkomsel",2019-10-19 08:00:37,FALSE,"1185464077516038145","1185465763286511618","255409050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flupgrlxs",0,FALSE,FALSE,NA,NA
"1373","@fllsnjeff @iqeza Aku Telkomsel, semoga sehat 2 aja ya kak...aminn",FALSE,0,"fllsnjeff",2019-10-19 08:00:24,FALSE,"1185460717278777344","1185465708945129472","1090055694164779008","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mariamagdlns",0,FALSE,FALSE,NA,NA
"1374","@jumeong Oh iya provider telkomsel hehe",FALSE,0,"sygekswan",2019-10-19 07:59:40,FALSE,"1185465386986135552","1185465523703693313","1055873376575643648","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sygekswan",0,FALSE,FALSE,NA,NA
"1375","@DigdayaTronik Hai, Kak. Mohon berkenan menunggu interaksi selanjutnya via DM yaa. Makasih :) -Arga",FALSE,0,"DigdayaTronik",2019-10-19 07:59:12,FALSE,"1185464630795063297","1185465407571783680","889669024891584513","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1376","@jumeong telkomsel, lian sayang menangin akuu!!💞 https://t.co/cQsbWPno4o",FALSE,0,"jumeong",2019-10-19 07:58:06,FALSE,"1185463923182432257","1185465128092725248","938938678155415552","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeandhyuck",0,FALSE,FALSE,NA,NA
"1377","@smartfrenworld selamat tinggal @Telkomsel Saat nya pindah ke @smartfrenworld https://t.co/NLpJuZWfwS",FALSE,0,"smartfrenworld",2019-10-19 07:57:07,FALSE,"1185440265160581125","1185464883002789888","64924675","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bob_tampubolon",0,FALSE,FALSE,NA,NA
"1378","@artefuc Telkomsel 
Btw gw juga bener bener ambyar hangyul kaya gini :’) https://t.co/sBlNVhosA2",FALSE,1,"artefuc",2019-10-19 07:56:35,FALSE,"1185454459494649856","1185464748957036545","1009813525164797952","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sctrawberriy",0,FALSE,FALSE,NA,NA
"1379","@fllsnjeff @snowisbabygirl semoga dehat wal afiat ya kak, aamiin🙏

btw aku telkomsel",FALSE,0,"fllsnjeff",2019-10-19 07:55:56,FALSE,"1185460717278777344","1185464586721300482","1090055694164779008","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","funtaesthiic",0,FALSE,FALSE,NA,NA
"1380","Lapak

Aku lagi promo kontak supplier nih

Via ovo+pulsa cuma 5k + bonus jadi agen pulsa

Via pulsa indosat/telkoms… https://t.co/sQ0L0EqZwj",FALSE,1,NA,2019-10-19 07:55:51,TRUE,NA,"1185464564231462912",NA,"<a href=""https://twitter.com/LAPAKPRELOVED"" rel=""nofollow"">PRELOVED AREA</a>","LAPAKPRELOVED",0,FALSE,FALSE,NA,NA
"1381","@siloprasetiawan *700# atau lainnya).
Makasih :) -Awan
https://t.co/TQOtR8EsXb (2/2)",FALSE,0,"siloprasetiawan",2019-10-19 07:55:12,FALSE,"1185463604285304835","1185464398082523142","822642558","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1382","@siloprasetiawan Hai, Kak. Maaf jadi ga nyaman ya. Untuk kendala tidak bisa tukar poin, yuk diinfokan via DM agar b… https://t.co/WKlOeuXFqD",FALSE,0,"siloprasetiawan",2019-10-19 07:55:11,TRUE,"1185463604285304835","1185464396580962309","822642558","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1383","Aku punya banyak kekurangan,
Tpi aku selalu bangga pda 2 kelebihanku, yaitu :
1. Pake paketan Telkomsel
2. B aja li… https://t.co/ePYnJ7mcu8",FALSE,0,NA,2019-10-19 07:54:46,TRUE,NA,"1185464290079150080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luthfifi23",0,FALSE,FALSE,NA,NA
"1384","@Telkomsel untuk voucher 50k shellfire yg didapat cara pakainya gimana ya https://t.co/nALltbQg8Q",FALSE,0,"Telkomsel",2019-10-19 07:54:11,FALSE,NA,"1185464145761538049","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dikadikadika9",0,FALSE,FALSE,NA,NA
"1385","@flupgrlxs Baik, Kak. Mohon berkenan menunggu interaksi selanjutnya lewat DM ya. Makasih :)",FALSE,0,"flupgrlxs",2019-10-19 07:53:55,FALSE,"1185463558781329408","1185464077516038145","1479450571","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1386","@kariispecial Siang, Kak. Maaf atas kendala yang dialami. Boleh infokan data berikut via DM agar dibantu cek lebih… https://t.co/shHaIYUzGC",FALSE,0,"kariispecial",2019-10-19 07:53:36,TRUE,"1185462679974006784","1185463996503056384","928161274856214529","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"1387","@Telkomsel saya mau tukar poin telkomsel kok gak bisa ya?",FALSE,0,"Telkomsel",2019-10-19 07:52:02,FALSE,NA,"1185463604285304835","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siloprasetiawan",0,FALSE,FALSE,NA,NA
