id;text;sentiment
7,29497E+17;@telkomsel Grapari lamongan sudah adda Stok stiker Tcash Belom??;Netral
7,0286E+17;@Telkomsel paket kampus apa bisa dipake di nokia lumia??;Netral
7,08338E+17;@Telkomsel kakkkkk;Netral
7,08338E+17;@Telkomsel nomor si masih sama mas, masih aktif pula, dlu sticker pertama jg ilang + hape sama nmrnya, pas nnya kalau hilang stickernya (1);Netral
7,08338E+17;@Telkomsel tp nomornya bisa, tp ggak ngerti gimana caranya (2);Netral
7,08338E+17;@Telkomsel untuk paket seperti didlm kurung aktifasinya bagaimana yaa,, trima kasih (Anda akan beli paket Flash 2.5 GB/30 hari, Rp.35000.);Netral
7,17276E+17;@Telkomsel utk geraiTelkomsel di bintaro,tutup jam berapa yah min?;Netral
7,17276E+17;@IndosatCare cek dm;Netral
7,17276E+17;@IndosatCare nama webnya apa?;Netral
7,17276E+17;@IndosatCare Min mau tanya kalo kita beli perdana kuota kalo mau nambah paketan lagi bisa gak ya?;Netral
7,08339E+17;@Telkomsel iya nomor baru gmn dong mba;Netral
7,08339E+17;@IndosatCare Mohon cek DM, kita komunikasi via DM aja yak ~tks :);Netral
7,17277E+17;@IndosatCare memang sudah diinfokan, kalau ingin cek sendiri,bisa atau tidak?;Netral
7,17277E+17;@IndosatCare ooh iya masih ada di Paket lain, sip sip trims..dari menu ussd dalem bgt mo pilih paket SuperInet 99,900;Netral
7,17277E+17;@IndosatCare min, berapa tarif SMS Mentari Suka-Suka?;Netral
7,17277E+17;Mau tanya, Saldo Tcash @Telkomsel bisa buat apa? Baru pertama kali nih.;Netral
7,17277E+17;udah ini @IndosatCare https://t.co/nVC8MDUqWl;Netral
7,17276E+17;@IndosatCare terus kalo paketan yang ini ada jam-jamannya gak? Dijawab ya min thanks https://t.co/MX7f6ryAWc;Netral
7,17276E+17;@IndosatCare min. minta tolong di info dong. Galeri Indosat yang di Ambassador bukanya sampai jam berapa min? thanks.;Netral
7,08073E+17;@Telkomsel Kalau wifi.id sudah berada di jangkauan dan tetap tidak bisa, tapi bagaimana dengan yang Voucher Game?;Netral
7,08074E+17;@IndosatCare Nama farid nomer tlpn 085607567581 faridarmakas86@gmail.com;Netral
7,14975E+17;@kompascom emang itu yg diharapkan bkn??dpt simpati dr masyarakat,wkwkwkwk kedok doang;Netral
7,14974E+17;@Telkomsel min, promo telkomsel poin di chatime masih berlaku?;Netral
7,08074E+17;@Telkomsel DM-ed min;Netral
7,08075E+17;min @IndosatCare kalo beli extra kuota 2G kuota nya berlaku 24 jam atau ada pembagian waktu nya.;Netral
7,14974E+17;Min, paket flash yg 2GB 3G + 3GB 4G + 1GB wifi mksdnya yg di wifi itu gmn min? Kalo hpnya blm support 4G, apa bs dipake di 3G? @Telkomsel;Netral
7,25292E+17;@IndosatCare kak. paket nelvon 24 jam rp 1000 kok ga ada lagi di *123# ?;Netral
7,14976E+17;Apa kegunaan poin di @Telkomsel poin?;Netral
7,14976E+17;@IndosatCare lalu untuk info detil masing2 paket FC kuota spotifynya brapa bisa dilihat di mana ya? Atau bisa diinfo?;Netral
7,14975E+17;@indosatcare pagi min;Netral
7,14975E+17;@Telkomsel @AzrinSyamsuddin pagi mbak anggy;Netral
7,14975E+17;@IndosatCare berkaitan dg pertanyaan 2hr lalu migrasi dari 3G ke 4G;Netral
7,14975E+17;@Telkomsel tolong, SIM card saya hilang, syarat apa sj yg harus dibawa ke Grapari?;Netral
7,25292E+17;@Telkomsel hai, ingin kasih saran nih, tolong sediakan fitur subscription untuk produk di playstore ya;Netral
7,25292E+17;Kalo daftar paket mingguan kemudian beli paket harian, masa aktif paketnya ikut yang mana? @IndosatCare;Netral
7,25292E+17;@IndosatCare lili agustina lili.agustina0911@gmail.com;Netral
7,25292E+17;@Telkomsel ya pada nomor itu, tolong di cek;Netral
7,25293E+17;"@warnermusicid @harrisjofficial @telkomsel Nope, jadi dual sim pakai RBT Harris semua &lt;3";Netral
7,0244E+17;Duuh RK carii SIMPATI publik.., yooih boo secara ...kalo cari XL itu bagiannya @KCommandante;Netral
7,19423E+17;@Telkomsel saya mau lewat web aja karena layarnya besar :D via app kan harus donlod dulu;Netral
7,19423E+17;@Telkomsel Kalo mau tukar kartu 4g di Grapari Semarang dimana ya?;Netral
7,25293E+17;@IndosatCare oke kak Luky saya tunggu ya info nya;Netral
7,19423E+17;@IndosatCare iiya kak;Netral
7,25293E+17;@Telkomsel lenovo a6010 no.imei 867346021481931 bisa aktifin pakeTAU tidak ya? bagaimana caranya?;Netral
7,02441E+17;@IndosatCare huawei ascend g600 di dlm dn dluar.trims;Netral
7,02442E+17;@Telkomsel bagaimana caranya daftar USIM 4G secara Online ?;Netral
7,02442E+17;@Telkomsel sudah di dm untuk hasil dan no hpnya ya;Netral
7,02441E+17;@Telkomsel sudah min;Netral
7,02441E+17;@IndosatCare min galery di mm bekasi nutup berapa ?;Netral
7,02441E+17;@Telkomsel 082251108578 :);Netral
7,02441E+17;@Telkomsel iya benar mbak nomernya 08129741xxxx;Netral
7,02442E+17;@Telkomsel posisi skrg ada di pondok betung tangsel dan online menggunakan bolt.;Netral
7,02442E+17;@telkomsel siap 86 , terus tingkatkan sistem nya;Netral
7,02442E+17;@Telkomsel oke.;Netral
7,02442E+17;@Telkomsel Iya;Netral
7,02442E+17;@Telkomsel Min mau nanya ne. untuk perpanjang masa aktivasi komunitas CUG Telkomsel sedang ada gangguan apa yaa?? Kok gagal terus yaaa?;Netral
7,02442E+17;@simPATI gan cara gunain bonus wifi internet kartu simpati loop paket TAU Gimana ya gan mohon info nya;Netral
7,02442E+17;@Telkomsel itu biaya gabung d vip bulanan.bukan membeli aplikasi nya;Netral
7,02443E+17;Min @Telkomsel bonus wifi itu dipakenya gimana? https://t.co/Y5bk2TLD9C;Netral
7,13037E+17;@indosatcare kalau yang 14 sama yang 30 hari itu berapa kak;Netral
7,13036E+17;@indosatcare biayanya berapa kak?;Netral
7,13036E+17;@IndosatCare Slmt mlm Min, Saya slm ini tgl di desa, msh dengan kapasitas 3G, Saya pernah tnya di 185 kalo mau dapetin 4G hrs dftr, bnrkah?;Netral
7,13035E+17;@IndosatCare minminnn. Mksdnya Klo mau nelpon cs pake tlfn rumah nomornya brp?;Netral
7,02443E+17;@Telkomsel potongan yg lain ada ga dan brp ya mba? Krn dr 22 rb an mjd 17 rb an.Dan bbrp Kali trjadi stlah sy paketin;Netral
7,14782E+17;@Telkomsel hp saya oppo r5;Netral
7,14782E+17;@Telkomsel min wilayah bandar lampung sudah bisa upgrade 4G untuk katuAs? soalnya sabtu kemqrin belum bisa;Netral
7,14782E+17;@Telkomsel jl otista raya gerendeng kota tangerang. Di peta area 4g itu sudah ada. Kalo kartu sih udah oke..;Netral
7,14781E+17;@Telkomsel kalo Kartu Halo beli paket Turbo pake pulsa bisa ga?;Netral
7,14781E+17;@IndosatCare dari jakarta pusat sampai cengkareng sinyal 4g full, sampai Tangerang hilang. Apakah memang di Tangerang, indosat belum 4g?;Netral
7,14781E+17;@Telkomsel minta tolong di check ya min;Netral
7,13037E+17;@indosatcare Gaada balesan DM yg barusan ku kirim min ?;Netral
7,25024E+17;@Telkomsel elang nusa apaan dah?;Netral
7,14782E+17;Nyotnyotnyot 👶👶👶👶👶👶👶 @ Telkomsel https://t.co/M9hkGCZk37;Netral
7,0257E+17;@Telkomsel ini bonus gmna gunainnya? https://t.co/AdUJ2Fo5ab;Netral
7,0834E+17;@Telkomsel. Saya dah pernah aktifin ini paket tp lupa kodenya;Netral
7,0834E+17;@Telkomsel aku udh beli stickernya yg baru, bisa gak??, apa harus belinya di grapari?;Netral
7,08339E+17;@Telkomsel iya udh di cek masih utuh, aku beli sticker baru, nnti di graparinya akan kena biaya lagi atau free????;Netral
7,08339E+17;@IndosatCare min mau tanya, indosat masih ada promo yg nelfon ke 1nomer sesama indosat ga sih? Yg harus beli pulsa min 10rb?;Netral
7,08339E+17;@indosatcare sp mentari 30k;Netral
7,14097E+17;@IndosatCare min. Mau tanya. Bonus pulsa ini maksudnya gmna ya? https://t.co/pGzR1o4Tg5;Netral
7,25024E+17;@Telkomsel paket loop pencet apa?;Netral
7,25024E+17;@Telkomsel Isi pulsa Rp 5,000 nambah masa aktif simpati berapa lama?;Netral
7,25024E+17;@Telkomsel lokasi grapari cikarang dimna?;Netral
7,25024E+17;@Telkomsel kalo aktifkan paket loop yg 45rb, itu masa aktif brp lama?;Netral
7,25024E+17;@Telkomsel Isi pulsa Rp50.000 nambah masa aktif simpati berapa lama?;Netral
7,25025E+17;@indosatcare mana ya aku gak paham;Netral
7,25025E+17;@Telkomsel mlm apakah paket krt loop yg kuota lm akan terakumulasi saat kita dftar pket loop kuota baru ?;Netral
7,25025E+17;@Telkomsel outletID nya jg sudah di masukan mas No nya 0823 1691 6892;Netral
7,14097E+17;@Telkomsel engga min cara daftarnya harus ke telkomsel atau sudah disecara acak dpt sms penawaran itu ?;Netral
7,24582E+17;@Telkomsel Helo Doctor apaan ya min?;Netral
7,10142E+17;@Telkomsel bisa di cek username saya dan di kirim melalui DM;Netral
7,08341E+17;@IndosatCare program beli pulsa doang min trs nanti kita daftarin 1nomer indosat;Netral
7,0834E+17;@IndosatCare aku lupa ka gimana cara daftarnya, jadi pokonya kita beli pulsa min 10rb nanti kita daftarin 1nomer indosat biar gratis;Netral
7,24583E+17;Gerai indosat dmn? @urbancikarang;Netral
7,02916E+17;Halo @Telkomsel , ask apakah sisa kuota akan hangus pada saat masa paket Tsel Flash berakhir ?;Netral
7,24583E+17;@Telkomsel TCah promo XXI yg Rp.15.000 berlaku hari apa aja? Trz kalo di Tangerang dimana aja min??;Netral
7,24583E+17;@Telkomsel min... paket *550*790# knp ditutup..? Sya mw aktfn lg bisa dibantu..??;Netral
7,24582E+17;dear @Telkomsel, INSTINK program apa ya? tks;Netral
7,24583E+17;Min @Telkomsel Kecamatan Sukma jaya Depok ter-cover 4G belum?;Netral
7,0575E+17;grapari yg di mksr jln pettarani... @Telkomsel;Netral
7,0575E+17;@Telkomsel adaa pengumuman mbanking?;Netral
7,0575E+17;@IndosatCare via telepon bisa gak? Biar saya telepon;Netral
7,0575E+17;Kartu sy udah ganti 4G,tp hp sy 3G nah saya mau paketan combo yg 59rb, tetap dapet 2gg atau gmn? @IndosatCare;Netral
7,0575E+17;@IndosatCare min minta kode nya untuk daftar internet di sg donk;Netral
7,16803E+17;@Telkomsel saya coba sarannya min;Netral
7,14838E+17;@telkomsel min , di daerah kota kediri udah bisa 4G belom ?;Netral
7,14838E+17;@Telkomsel karawang blum tercover ya min...kira2 kapan ya min bisa tercover sinyal 4G nya;Netral
7,05751E+17;@IndosatCare dm cek;Netral
7,05751E+17;Beliin pulsa dulu tolong nanti sya ganti @IndosatCare;Netral
7,05751E+17;@IndosatCare perdana segel 6gb dpt g;Netral
7,05751E+17;@IndosatCare p https://t.co/9AraovbT8L;Netral
7,05751E+17;@IndosatCare klo perdana yg 6gb aktip 6bln gmn;Netral
7,05751E+17;@IndosatCare kalau telepon make telepon rumah bisa gak kaka?;Netral
7,05751E+17;@IndosatCare min care paket telfon malam ke sesama indosat caranya ketik apa?;Netral
7,0575E+17;Part 2 ngakak parah ngejailin nih anak satu @alysyarief @AMC_Indonesia @Telkomsel https://t.co/HT0d0UOyX1;Netral
7,05752E+17;@IndosatCare https://t.co/606rUMpL49;Netral
7,05752E+17;@Telkomsel hai mau tanya. Kalo local data itu untuk apa sih? dan gimana digunakannya? Terimakasih :);Netral
7,05752E+17;@IndosatCare klo perdan 6gb yg segel dpt g;Netral
7,18704E+17;Maaf mau tanya untuk acara 16april d semarang setelah registrasi via sms selanjutnya apa? @Telkomsel #T4GSEMARANG;Netral
7,16928E+17;@IndosatCare udah di dm ya;Netral
7,18704E+17;@IndosatCare mau tanya kalau sdh daftar 4g freedom combo tapi pake kartu lama bagaimana? Apakah sudah bisa 4G nya?;Netral
7,16927E+17;@Telkomsel udah di kirim via DM min;Netral
7,16928E+17;@Telkomsel Ga ganti kartu, jadi nomer dulu dari yg biasa jadi 4g bisa ?;Netral
7,05752E+17;@IndosatCare ini foto KTP nya https://t.co/ZniD6n5Ooz;Netral
7,26323E+17;@Telkomsel bukan min tapi di nmr 081310317778;Netral
7,26323E+17;@IndosatCare kak request aktivasi 4G lagi https://t.co/9FvzN98qUM;Netral
7,30382E+17;@Telkomsel Tanda tanya, Hanstang maksud y?;Netral
7,26323E+17;kuota utama freedom comba saya masih ada 10gb tapi masa aktif mau habis. kalo diisi lagi paket nya akan diakumulasi atau tidak? @IndosatCare;Netral
7,26323E+17;@IndosatCare nomor aku 085758957557, kemaren dapat telpon dari +622179190809 +62217974970 tp ngak keangkat min;Netral
7,30381E+17;Bang @victorkamang https://t.co/CyKgCHaYpO;Netral
7,30381E+17;@IndosatCare sudah dikirim via DM;Netral
7,18704E+17;@Telkomsel ini drone program pemetaan google itu kah?;Netral
7,30382E+17;@simPATI harus di sebutin semua judul film nya ya kak? Atau satu judul film saja? Tks;Netral
7,12622E+17;@IndosatCare paket super internet kuota 49.900/30 hari ll anik.luvly@gmail.com;Netral
7,12622E+17;@IndosatCare klo mau beli perdana im3 ooredoo 4G di gerai indosat mall ambassador ada gk? brp harganya?;Netral
7,26324E+17;@IndosatCare ka nina, ga jadi. udah bisa lagi 😅;Netral
7,26324E+17;@Telkomsel klo pengunjung nya pake telkomsel , main juga sepuasnya min gitu bukn ? jadi ga usah pake kartu perdana;Netral
7,26324E+17;@Telkomsel kalau mau nonton elang nusa secara live jam brp dan di situs mana?;Netral
7,26324E+17;@IndosatCare min aku kok daftar paket combo M cuma 29k yaa? 😆😍;Netral
7,26323E+17;@Telkomsel sore min,cara pengisian saldo lewat BCA mobil bagaimana ya caranya?;Netral
7,26323E+17;@telkomsel min mau tanya cara memperpanjang masa aktif simpati tanpa beli pulsa gmn ya? thx b4;Netral
7,18959E+17;@Telkomsel trus kalo untuk kuota 4g nya itu gmna ?;Netral
7,18958E+17;@Telkomsel saya kan beli paket loopkita yang 3gb trus dapet kuota buat wifi 1gb . itu gimana cara pakenya ?;Netral
7,18958E+17;Kalo sticker tcash dipasang di case handphone boleh ga??soalnya hpnya saya pakein case. @Telkomsel;Netral
7,18958E+17;@Telkomsel telkomsel TAU masih berlaku ga?untuk type hp nya apa jg mash tertentu? Makasih;Netral
7,18958E+17;@Telkomsel pagi mau nanya kalo flash night sampai jam berapa?;Netral
7,11126E+17;@IndosatCare lewat hp min...;Netral
7,11127E+17;@Telkomsel paket TAU 4G bisa digunakan untuk zenfone 2 gak min?;Netral
7,11126E+17;@IndosatCare yang 6Gb ka, ada cara lain ga selain harus daftar dulu ke mycare?;Netral
7,11126E+17;@Telkomsel harga paket on loop holic berapa;Netral
7,26099E+17;@Telkomsel Paket Bersifat Permanen dngan harga tsb/sementara saja? No saya yg itu gdpt sms promo tp bsa;Netral
7,03084E+17;@Telkomsel graPARI di daerah Semarang ada di mana ya?;Netral
7,03084E+17;@alfamart kak paket internet indosat ooreedoo mash bisa dbeli d algamart g?;Netral
7,03084E+17;@Telkomsel cara transfer kuota sesama simpati gimana ya?;Netral
7,03084E+17;@simPATI sholat jumat dulu, baru makan siang;Netral
7,03083E+17;Ok trimksh kak, masa aktip mengikuti paket yg baru kn? @IndosatCare: @iindindEE Hai kak, tidak perlu kok. Jika registrasi paket yang sama;Netral
7,03083E+17;@IndosatCare cek dm min;Netral
7,1147E+17;@IndosatCare sorry, 'dibantu dari kita'? Jadi gak usah ke gerai bisa gitu? 😨;Netral
7,11469E+17;@IndosatCare udh saya dm, biasanya kalo lewat *123# cepet, kalo di ipad kan gabisa registrasi lewat itu jd harus lewat mycare;Netral
7,11469E+17;@Telkomsel untuk cek sudah uSIM atau belum gimana ya?;Netral
7,11469E+17;@IndosatCare bulanan;Netral
7,11469E+17;@IndosatCare upgrade kartu ke 4G bisa di semua galeri indosat kah? Apa hanya tempat tertentu aja?;Netral
7,11468E+17;@IndosatCare kaka cek dm juga dong ^^;Netral
7,11468E+17;@Telkomsel mohon info untuk SLA penanganannya;Netral
7,30291E+17;@Telkomsel;Netral
7,30291E+17;@Telkomsel CARA UNREG tsel kampus UDAYANA gmna caranya? Nomer saya terdaftar dikomunitas UNVERSITAS UDAYANA tlg bantuannya untuk UNREG;Netral
7,30291E+17;@IndosatCare min klo mau bayar lewat klik bca gimana caranya?;Netral
7,18959E+17;@Telkomsel paket internet telkomsel apa aja?;Netral
7,09033E+17;@IndosatOoredoo min kalau mau tukar kartu indosat 4g via online, bagaimana prosedurnya?;Netral
7,09033E+17;@IndosatCare siap kak;Netral
7,09032E+17;@indosatcare tlg infokn cara penukarannya min;Netral
7,09032E+17;@telkomsel bukan paket 4G tapi paket internet yg kuota 4 gb gimana caranya?;Netral
7,09032E+17;@Telkomsel apa ada pendaur ulangan kartu?;Netral
7,09032E+17;@indosatcare sudah, cek DM;Netral
7,19369E+17;@IndosatCare min kalo indosat ada isi ulang kuota ga?;Netral
7,03084E+17;@Telkomsel kalau untuk pembayaran di gramedia menggunakan tcash hrs lewat online apa gimana?;Netral
7,03084E+17;@IndosatCare Mas/Mba mau nanya ini cara tukar poin nya gimana?? Apakah harus ada pulsa? Masa ga bisa di tuker? :( https://t.co/Ktubk29mmn;Netral
7,18019E+17;@IndosatCare ingin pindah paket dr bundling LTE ke yg lain, sudah unreg tp blsn sms msh terdaftar, bagaimana solusinya? thanks :);Netral
7,09033E+17;"@Telkomsel maaf sy mau nanya. Apa ada kemungkinan kartu yg sdh tdk aktif &amp; tdk digunakan diaktifkan kmbali oleh operator?";Netral
7,18019E+17;@IndosatCare tambah masa aktif sebulan caranya gimana min?;Netral
7,23445E+17;@IndosatCare slmt sore, mau tanya alamat galeri indosat di Banjarmasin di mana ya?Saya mau ganti kartu saya ke kartu 4GTks;Netral
7,23445E+17;Hybrid 50k kuota and bonus yah brapa? @Telkomsel;Netral
7,1802E+17;@Telkomsel malam min^^ gimana cara upgrade kartu simpatiLOOP ke jaringan 4G??;Netral
7,1802E+17;@Telkomsel misi saya mau nanya,promo tsel 10gb 50rb via 4g lte apakah benar?;Netral
7,1802E+17;@Telkomsel sudah saya dm min,thanks;Netral
7,2882E+17;@Telkomsel di makassar de....;Netral
7,16275E+17;@IndosatCare sdh saya DM min..;Netral
7,16274E+17;@Telkomsel okayy, udah di DM ya;Netral
7,16275E+17;@Telkomsel Nomor imei saya DM-kan ya min https://t.co/cqgRspIcZO;Netral
7,16275E+17;@IndosatCare setelah paket freedom combo aktif, untuk akses spotify nomer indosatnya harus di daftarin dulu ya?;Netral
7,16274E+17;@Telkomsel dari kemaren min kayanya, atau 2 hri yg lalu agak lupa hehe;Netral
7,16274E+17;@IndosatCare Sudah saya dm terkait kartu yg mau di aktifkan 4G nya yaa min mohon di cek. Tks;Netral
7,23445E+17;@IndosatCare di DM ya min;Netral
7,25936E+17;@Telkomsel gmn? Sudah di cek kah?;Netral
7,25936E+17;@IndosatCare betul apanya?;Netral
7,28822E+17;@Telkomsel biar bisa menang kuis nya gimana yah? :D;Netral
7,28821E+17;@telkomsel frekuensi 4G di Indonesia pake 900MHz atau 1800MHz min?;Netral
7,28821E+17;@Telkomsel sudah lewat DM min;Netral
7,28821E+17;@Telkomsel manado;Netral
7,28821E+17;Min @telkomsel tolong jelasin dong kuota tsb pembagian jam nya gmna dan data 25 mb bisa dipake kapan min https://t.co/LKnWpurLFZ;Netral
7,28821E+17;@Telkomsel Iya min benar itu nomornya;Netral
7,2882E+17;@Telkomsel itu hanya di jaringan 4G min?;Netral
7,2882E+17;@IndosatCare saya DM yah min;Netral
7,2882E+17;E-bill saya belum dikirim ya @Telkomsel ?;Netral
7,28821E+17;@Telkomsel sejak awal sudah saya setting 3G/WCDMA only.;Netral
7,26052E+17;@IndosatCare sudah,;Netral
7,11581E+17;@IndosatCare tempatku di kampung bangkuang, cibatu, cikarang selatan;Netral
7,26053E+17;@Telkomsel kenapa app loopkita cuma ada di pengguna android, iOS kapan admin?;Netral
7,25938E+17;@Telkomsel 081347402783*082153681575, ada 2 hp;Netral
7,25937E+17;@Telkomsel min cek Dm ya;Netral
7,28055E+17;@Telkomsel lewat dm aja ya mba;Netral
7,28054E+17;@IndosatCare saya ada di paket internet 12 bulan kira dapet nggak ya kak?;Netral
7,28055E+17;@IndosatCare walaupun ga berlangganan spotify premium, kalo streaming spotify, kepotong dari kuota spotify apa kuota freedom yg biasa?;Netral
7,28054E+17;@Telkomsel ok,,magsud paket elang nusa itu apa??;Netral
7,28483E+17;@IndosatCare ok saya tunggu;Netral
7,19409E+17;@IndosatCare gimana kak kabar usim nya?;Netral
7,19409E+17;@indosatcare belum pernah saya pindah dari awal, ga perlu ke galeri kan ini biar ga hangus?;Netral
7,19409E+17;@maspiyungan untung bkn kader. Just simpati,axis,xl,smartfrnd. Halah.;Netral
7,19409E+17;@Telkomsel itu berlaku 7 hari? Kalo internet??;Netral
7,19408E+17;@Telkomsel 085211108356, tipe samsung galaxy s4 mini. Saya paket internet samsung plan;Netral
